ts,machine_id,power_kw,energy_kwh_cumulative,sample_interval_sec
2026-03-01 12:06:00+00:00,DMU50_001,15.576,1063.15611,60.0
2026-03-01 12:07:00+00:00,DMU50_001,14.276,1063.39404,60.0
2026-03-01 12:08:00+00:00,DMU50_001,14.474,1063.63527,60.0
2026-03-01 12:09:00+00:00,DMU50_001,9.136,1063.78754,60.0
2026-03-01 12:10:00+00:00,DMU50_001,9.286,1063.94231,60.0
2026-03-01 12:11:00+00:00,DMU50_001,4.04,1064.00964,60.0
2026-03-01 12:12:00+00:00,DMU50_001,4.084,1064.07771,60.0
2026-03-01 12:13:00+00:00,DMU50_001,8.547,1064.22016,60.0
2026-03-01 12:14:00+00:00,DMU50_001,9.663,1064.38121,60.0
2026-03-01 12:15:00+00:00,DMU50_001,8.81,1064.52804,60.0
2026-03-01 12:16:00+00:00,DMU50_001,9.013,1064.67826,60.0
2026-03-01 12:17:00+00:00,DMU50_001,9.033,1064.82881,60.0
2026-03-01 12:18:00+00:00,DMU50_001,9.442,1064.98618,60.0
2026-03-01 12:19:00+00:00,DMU50_001,8.619,1065.12983,60.0
2026-03-01 12:20:00+00:00,DMU50_001,3.734,1065.19206,60.0
2026-03-01 12:21:00+00:00,DMU50_001,3.244,1065.24613,60.0
2026-03-01 12:22:00+00:00,DMU50_001,3.733,1065.30835,60.0
2026-03-01 12:23:00+00:00,DMU50_001,3.157,1065.36097,60.0
2026-03-01 12:24:00+00:00,DMU50_001,3.479,1065.41895,60.0
2026-03-01 12:25:00+00:00,DMU50_001,15.813,1065.6825,60.0
2026-03-01 12:26:00+00:00,DMU50_001,15.349,1065.93832,60.0
2026-03-01 12:27:00+00:00,DMU50_001,15.211,1066.19184,60.0
2026-03-01 12:28:00+00:00,DMU50_001,14.476,1066.43311,60.0
2026-03-01 12:29:00+00:00,DMU50_001,14.633,1066.67699,60.0
2026-03-01 12:30:00+00:00,DMU50_001,15.672,1066.93819,60.0
2026-03-01 12:31:00+00:00,DMU50_001,15.236,1067.19212,60.0
2026-03-01 12:32:00+00:00,DMU50_001,15.445,1067.44954,60.0
2026-03-01 12:33:00+00:00,DMU50_001,15.037,1067.70016,60.0
2026-03-01 12:34:00+00:00,DMU50_001,8.887,1067.84828,60.0
2026-03-01 12:35:00+00:00,DMU50_001,3.653,1067.90916,60.0
2026-03-01 12:36:00+00:00,DMU50_001,3.552,1067.96836,60.0
2026-03-01 12:37:00+00:00,DMU50_001,4.166,1068.03779,60.0
2026-03-01 12:38:00+00:00,DMU50_001,3.917,1068.10307,60.0
2026-03-01 12:39:00+00:00,DMU50_001,15.477,1068.36102,60.0
2026-03-01 12:40:00+00:00,DMU50_001,15.22,1068.61469,60.0
2026-03-01 12:41:00+00:00,DMU50_001,14.697,1068.85964,60.0
2026-03-01 12:42:00+00:00,DMU50_001,15.59,1069.11947,60.0
2026-03-01 12:43:00+00:00,DMU50_001,15.122,1069.3715,60.0
2026-03-01 12:44:00+00:00,DMU50_001,15.132,1069.6237,60.0
2026-03-01 12:45:00+00:00,DMU50_001,15.442,1069.88107,60.0
2026-03-01 12:46:00+00:00,DMU50_001,15.334,1070.13664,60.0
2026-03-01 12:47:00+00:00,DMU50_001,15.147,1070.38909,60.0
2026-03-01 12:48:00+00:00,DMU50_001,8.925,1070.53784,60.0
2026-03-01 12:49:00+00:00,DMU50_001,9.793,1070.70106,60.0
2026-03-01 12:50:00+00:00,DMU50_001,8.706,1070.84616,60.0
2026-03-01 12:51:00+00:00,DMU50_001,4.349,1070.91864,60.0
2026-03-01 12:52:00+00:00,DMU50_001,4.183,1070.98836,60.0
2026-03-01 12:53:00+00:00,DMU50_001,4.291,1071.05988,60.0
2026-03-01 12:54:00+00:00,DMU50_001,15.617,1071.32016,60.0
2026-03-01 12:55:00+00:00,DMU50_001,14.844,1071.56756,60.0
2026-03-01 12:56:00+00:00,DMU50_001,15.301,1071.82258,60.0
2026-03-01 12:57:00+00:00,DMU50_001,15.133,1072.0748,60.0
2026-03-01 12:58:00+00:00,DMU50_001,14.679,1072.31945,60.0
2026-03-01 12:59:00+00:00,DMU50_001,15.629,1072.57993,60.0
2026-03-01 13:00:00+00:00,DMU50_001,15.356,1072.83586,60.0
2026-03-01 13:01:00+00:00,DMU50_001,14.783,1073.08224,60.0
2026-03-01 13:02:00+00:00,DMU50_001,15.552,1073.34144,60.0
2026-03-01 13:03:00+00:00,DMU50_001,8.667,1073.48589,60.0
2026-03-01 13:04:00+00:00,DMU50_001,8.988,1073.63569,60.0
2026-03-01 13:05:00+00:00,DMU50_001,7.871,1073.76687,60.0
2026-03-01 13:06:00+00:00,DMU50_001,3.65,1073.8277,60.0
2026-03-01 13:07:00+00:00,DMU50_001,3.404,1073.88443,60.0
2026-03-01 13:08:00+00:00,DMU50_001,3.652,1073.9453,60.0
2026-03-01 13:09:00+00:00,DMU50_001,9.238,1074.09927,60.0
2026-03-01 13:10:00+00:00,DMU50_001,8.85,1074.24677,60.0
2026-03-01 13:11:00+00:00,DMU50_001,9.732,1074.40897,60.0
2026-03-01 13:12:00+00:00,DMU50_001,8.702,1074.554,60.0
2026-03-01 13:13:00+00:00,DMU50_001,8.436,1074.6946,60.0
2026-03-01 13:14:00+00:00,DMU50_001,9.342,1074.8503,60.0
2026-03-01 13:15:00+00:00,DMU50_001,3.77,1074.91313,60.0
2026-03-01 13:16:00+00:00,DMU50_001,4.498,1074.9881,60.0
2026-03-01 13:17:00+00:00,DMU50_001,15.051,1075.23895,60.0
2026-03-01 13:18:00+00:00,DMU50_001,14.287,1075.47707,60.0
2026-03-01 13:19:00+00:00,DMU50_001,14.526,1075.71917,60.0
2026-03-01 13:20:00+00:00,DMU50_001,14.183,1075.95555,60.0
2026-03-01 13:21:00+00:00,DMU50_001,15.191,1076.20873,60.0
2026-03-01 13:22:00+00:00,DMU50_001,14.337,1076.44768,60.0
2026-03-01 13:23:00+00:00,DMU50_001,15.251,1076.70186,60.0
2026-03-01 13:24:00+00:00,DMU50_001,14.848,1076.94933,60.0
2026-03-01 13:25:00+00:00,DMU50_001,8.81,1077.09616,60.0
2026-03-01 13:26:00+00:00,DMU50_001,9.204,1077.24956,60.0
2026-03-01 13:27:00+00:00,DMU50_001,9.249,1077.40371,60.0
2026-03-01 13:28:00+00:00,DMU50_001,9.458,1077.56134,60.0
2026-03-01 13:29:00+00:00,DMU50_001,4.073,1077.62922,60.0
2026-03-01 13:30:00+00:00,DMU50_001,4.194,1077.69912,60.0
2026-03-01 13:31:00+00:00,DMU50_001,14.682,1077.94382,60.0
2026-03-01 13:32:00+00:00,DMU50_001,15.081,1078.19517,60.0
2026-03-01 13:33:00+00:00,DMU50_001,14.611,1078.43869,60.0
2026-03-01 13:34:00+00:00,DMU50_001,14.788,1078.68516,60.0
2026-03-01 13:35:00+00:00,DMU50_001,14.79,1078.93166,60.0
2026-03-01 13:36:00+00:00,DMU50_001,15.147,1079.18411,60.0
2026-03-01 13:37:00+00:00,DMU50_001,15.001,1079.43413,60.0
2026-03-01 13:38:00+00:00,DMU50_001,9.203,1079.58751,60.0
2026-03-01 13:39:00+00:00,DMU50_001,4.179,1079.65716,60.0
2026-03-01 13:40:00+00:00,DMU50_001,4.084,1079.72523,60.0
2026-03-01 13:41:00+00:00,DMU50_001,3.538,1079.7842,60.0
2026-03-01 13:42:00+00:00,DMU50_001,3.317,1079.83948,60.0
2026-03-01 13:43:00+00:00,DMU50_001,3.614,1079.89971,60.0
2026-03-01 13:44:00+00:00,DMU50_001,14.857,1080.14733,60.0
2026-03-01 13:45:00+00:00,DMU50_001,15.102,1080.39903,60.0
2026-03-01 13:46:00+00:00,DMU50_001,15.11,1080.65086,60.0
2026-03-01 13:47:00+00:00,DMU50_001,15.801,1080.91421,60.0
2026-03-01 13:48:00+00:00,DMU50_001,15.191,1081.16739,60.0
2026-03-01 13:49:00+00:00,DMU50_001,15.037,1081.41801,60.0
2026-03-01 13:50:00+00:00,DMU50_001,14.654,1081.66224,60.0
2026-03-01 13:51:00+00:00,DMU50_001,15.401,1081.91892,60.0
2026-03-01 13:52:00+00:00,DMU50_001,8.892,1082.06712,60.0
2026-03-01 13:53:00+00:00,DMU50_001,8.39,1082.20695,60.0
2026-03-01 13:54:00+00:00,DMU50_001,7.941,1082.3393,60.0
2026-03-01 13:55:00+00:00,DMU50_001,8.057,1082.47358,60.0
2026-03-01 13:56:00+00:00,DMU50_001,14.591,1082.71676,60.0
2026-03-01 13:57:00+00:00,DMU50_001,14.941,1082.96578,60.0
2026-03-01 13:58:00+00:00,DMU50_001,14.964,1083.21518,60.0
2026-03-01 13:59:00+00:00,DMU50_001,14.972,1083.46471,60.0
2026-03-01 14:00:00+00:00,DMU50_001,15.617,1083.72499,60.0
2026-03-01 14:01:00+00:00,DMU50_001,14.344,1083.96406,60.0
2026-03-01 14:02:00+00:00,DMU50_001,16.017,1084.23101,60.0
2026-03-01 14:03:00+00:00,DMU50_001,7.99,1084.36418,60.0
2026-03-01 14:04:00+00:00,DMU50_001,8.174,1084.50041,60.0
2026-03-01 14:05:00+00:00,DMU50_001,15.064,1084.75148,60.0
2026-03-01 14:06:00+00:00,DMU50_001,14.137,1084.9871,60.0
2026-03-01 14:07:00+00:00,DMU50_001,14.472,1085.2283,60.0
2026-03-01 14:08:00+00:00,DMU50_001,14.738,1085.47393,60.0
2026-03-01 14:09:00+00:00,DMU50_001,15.497,1085.73221,60.0
2026-03-01 14:10:00+00:00,DMU50_001,14.308,1085.97068,60.0
2026-03-01 14:11:00+00:00,DMU50_001,14.572,1086.21355,60.0
2026-03-01 14:12:00+00:00,DMU50_001,15.082,1086.46492,60.0
2026-03-01 14:13:00+00:00,DMU50_001,9.189,1086.61807,60.0
2026-03-01 14:14:00+00:00,DMU50_001,9.177,1086.77102,60.0
2026-03-01 14:15:00+00:00,DMU50_001,8.606,1086.91445,60.0
2026-03-01 14:16:00+00:00,DMU50_001,3.88,1086.97912,60.0
2026-03-01 14:17:00+00:00,DMU50_001,4.308,1087.05092,60.0
2026-03-01 14:18:00+00:00,DMU50_001,8.43,1087.19142,60.0
2026-03-01 14:19:00+00:00,DMU50_001,7.896,1087.32302,60.0
2026-03-01 14:20:00+00:00,DMU50_001,14.428,1087.56349,60.0
2026-03-01 14:21:00+00:00,DMU50_001,14.785,1087.80991,60.0
2026-03-01 14:22:00+00:00,DMU50_001,15.197,1088.06319,60.0
2026-03-01 14:23:00+00:00,DMU50_001,14.883,1088.31124,60.0
2026-03-01 14:24:00+00:00,DMU50_001,15.704,1088.57297,60.0
2026-03-01 14:25:00+00:00,DMU50_001,15.462,1088.83067,60.0
2026-03-01 14:26:00+00:00,DMU50_001,9.074,1088.9819,60.0
2026-03-01 14:27:00+00:00,DMU50_001,8.218,1089.11887,60.0
2026-03-01 14:28:00+00:00,DMU50_001,8.723,1089.26425,60.0
2026-03-01 14:29:00+00:00,DMU50_001,3.39,1089.32075,60.0
2026-03-01 14:30:00+00:00,DMU50_001,3.351,1089.3766,60.0
2026-03-01 14:31:00+00:00,DMU50_001,15.095,1089.62818,60.0
2026-03-01 14:32:00+00:00,DMU50_001,15.106,1089.87995,60.0
2026-03-01 14:33:00+00:00,DMU50_001,14.163,1090.116,60.0
2026-03-01 14:34:00+00:00,DMU50_001,15.402,1090.3727,60.0
2026-03-01 14:35:00+00:00,DMU50_001,15.008,1090.62283,60.0
2026-03-01 14:36:00+00:00,DMU50_001,15.179,1090.87581,60.0
2026-03-01 14:37:00+00:00,DMU50_001,15.372,1091.13201,60.0
2026-03-01 14:38:00+00:00,DMU50_001,14.617,1091.37563,60.0
2026-03-01 14:39:00+00:00,DMU50_001,15.629,1091.63611,60.0
2026-03-01 14:40:00+00:00,DMU50_001,8.943,1091.78516,60.0
2026-03-01 14:41:00+00:00,DMU50_001,9.605,1091.94524,60.0
2026-03-01 14:42:00+00:00,DMU50_001,8.642,1092.08927,60.0
2026-03-01 14:43:00+00:00,DMU50_001,9.575,1092.24885,60.0
2026-03-01 14:44:00+00:00,DMU50_001,8.638,1092.39282,60.0
2026-03-01 14:45:00+00:00,DMU50_001,8.765,1092.5389,60.0
2026-03-01 14:46:00+00:00,DMU50_001,3.31,1092.59407,60.0
2026-03-01 14:47:00+00:00,DMU50_001,3.711,1092.65592,60.0
2026-03-01 14:48:00+00:00,DMU50_001,3.428,1092.71305,60.0
2026-03-01 14:49:00+00:00,DMU50_001,3.643,1092.77377,60.0
2026-03-01 14:50:00+00:00,DMU50_001,14.98,1093.02344,60.0
2026-03-01 14:51:00+00:00,DMU50_001,14.454,1093.26434,60.0
2026-03-01 14:52:00+00:00,DMU50_001,13.602,1093.49104,60.0
2026-03-01 14:53:00+00:00,DMU50_001,16.254,1093.76194,60.0
2026-03-01 14:54:00+00:00,DMU50_001,15.037,1094.01256,60.0
2026-03-01 14:55:00+00:00,DMU50_001,13.528,1094.23803,60.0
2026-03-01 14:56:00+00:00,DMU50_001,9.121,1094.39005,60.0
2026-03-01 14:57:00+00:00,DMU50_001,9.276,1094.54465,60.0
2026-03-01 14:58:00+00:00,DMU50_001,7.785,1094.6744,60.0
2026-03-01 14:59:00+00:00,DMU50_001,7.787,1094.80418,60.0
2026-03-01 15:00:00+00:00,DMU50_001,8.992,1094.95405,60.0
2026-03-01 15:01:00+00:00,DMU50_001,9.481,1095.11207,60.0
2026-03-01 15:02:00+00:00,DMU50_001,9.04,1095.26274,60.0
2026-03-01 15:03:00+00:00,DMU50_001,9.585,1095.42249,60.0
2026-03-01 15:04:00+00:00,DMU50_001,9.452,1095.58002,60.0
2026-03-01 15:05:00+00:00,DMU50_001,8.908,1095.72849,60.0
2026-03-01 15:06:00+00:00,DMU50_001,3.186,1095.78159,60.0
2026-03-01 15:07:00+00:00,DMU50_001,3.455,1095.83917,60.0
2026-03-01 15:08:00+00:00,DMU50_001,4.305,1095.91092,60.0
2026-03-01 15:09:00+00:00,DMU50_001,4.212,1095.98112,60.0
2026-03-01 15:10:00+00:00,DMU50_001,4.327,1096.05324,60.0
2026-03-01 15:11:00+00:00,DMU50_001,15.432,1096.31044,60.0
2026-03-01 15:12:00+00:00,DMU50_001,15.265,1096.56486,60.0
2026-03-01 15:13:00+00:00,DMU50_001,14.862,1096.81256,60.0
2026-03-01 15:14:00+00:00,DMU50_001,15.26,1097.06689,60.0
2026-03-01 15:15:00+00:00,DMU50_001,16.118,1097.33552,60.0
2026-03-01 15:16:00+00:00,DMU50_001,14.255,1097.5731,60.0
2026-03-01 15:17:00+00:00,DMU50_001,15.244,1097.82717,60.0
2026-03-01 15:18:00+00:00,DMU50_001,15.916,1098.09244,60.0
2026-03-01 15:19:00+00:00,DMU50_001,14.413,1098.33266,60.0
2026-03-01 15:20:00+00:00,DMU50_001,15.501,1098.59101,60.0
2026-03-01 15:21:00+00:00,DMU50_001,9.454,1098.74858,60.0
2026-03-01 15:22:00+00:00,DMU50_001,3.905,1098.81366,60.0
2026-03-01 15:23:00+00:00,DMU50_001,4.342,1098.88603,60.0
2026-03-01 15:24:00+00:00,DMU50_001,4.146,1098.95513,60.0
2026-03-01 15:25:00+00:00,DMU50_001,4.188,1099.02493,60.0
2026-03-01 15:26:00+00:00,DMU50_001,14.838,1099.27223,60.0
2026-03-01 15:27:00+00:00,DMU50_001,15.656,1099.53316,60.0
2026-03-01 15:28:00+00:00,DMU50_001,14.944,1099.78223,60.0
2026-03-01 15:29:00+00:00,DMU50_001,14.768,1100.02836,60.0
2026-03-01 15:30:00+00:00,DMU50_001,14.777,1100.27464,60.0
2026-03-01 15:31:00+00:00,DMU50_001,14.83,1100.52181,60.0
2026-03-01 15:32:00+00:00,DMU50_001,14.46,1100.76281,60.0
2026-03-01 15:33:00+00:00,DMU50_001,14.764,1101.00888,60.0
2026-03-01 15:34:00+00:00,DMU50_001,15.059,1101.25986,60.0
2026-03-01 15:35:00+00:00,DMU50_001,8.121,1101.39521,60.0
2026-03-01 15:36:00+00:00,DMU50_001,8.361,1101.53456,60.0
2026-03-01 15:37:00+00:00,DMU50_001,4.248,1101.60536,60.0
2026-03-01 15:38:00+00:00,DMU50_001,4.105,1101.67378,60.0
2026-03-01 15:39:00+00:00,DMU50_001,3.998,1101.74041,60.0
2026-03-01 15:40:00+00:00,DMU50_001,4.259,1101.81139,60.0
2026-03-01 15:41:00+00:00,DMU50_001,14.941,1102.06041,60.0
2026-03-01 15:42:00+00:00,DMU50_001,14.958,1102.30971,60.0
2026-03-01 15:43:00+00:00,DMU50_001,15.131,1102.56189,60.0
2026-03-01 15:44:00+00:00,DMU50_001,15.26,1102.81622,60.0
2026-03-01 15:45:00+00:00,DMU50_001,15.135,1103.06847,60.0
2026-03-01 15:46:00+00:00,DMU50_001,14.915,1103.31705,60.0
2026-03-01 15:47:00+00:00,DMU50_001,14.599,1103.56037,60.0
2026-03-01 15:48:00+00:00,DMU50_001,14.694,1103.80527,60.0
2026-03-01 15:49:00+00:00,DMU50_001,15.424,1104.06234,60.0
2026-03-01 15:50:00+00:00,DMU50_001,8.831,1104.20952,60.0
2026-03-01 15:51:00+00:00,DMU50_001,8.462,1104.35055,60.0
2026-03-01 15:52:00+00:00,DMU50_001,8.348,1104.48968,60.0
2026-03-01 15:53:00+00:00,DMU50_001,7.717,1104.6183,60.0
2026-03-01 15:54:00+00:00,DMU50_001,15.018,1104.8686,60.0
2026-03-01 15:55:00+00:00,DMU50_001,15.246,1105.1227,60.0
2026-03-01 15:56:00+00:00,DMU50_001,15.002,1105.37273,60.0
2026-03-01 15:57:00+00:00,DMU50_001,13.761,1105.60208,60.0
2026-03-01 15:58:00+00:00,DMU50_001,15.195,1105.85533,60.0
2026-03-01 15:59:00+00:00,DMU50_001,15.663,1106.11638,60.0
2026-03-01 16:00:00+00:00,DMU50_001,15.393,1106.37293,60.0
2026-03-01 16:01:00+00:00,DMU50_001,13.938,1106.60523,60.0
2026-03-01 16:02:00+00:00,DMU50_001,9.851,1106.76941,60.0
2026-03-01 16:03:00+00:00,DMU50_001,8.47,1106.91058,60.0
2026-03-01 16:04:00+00:00,DMU50_001,8.569,1107.0534,60.0
2026-03-01 16:05:00+00:00,DMU50_001,9.313,1107.20862,60.0
2026-03-01 16:06:00+00:00,DMU50_001,9.181,1107.36164,60.0
2026-03-01 16:07:00+00:00,DMU50_001,8.024,1107.49537,60.0
2026-03-01 16:08:00+00:00,DMU50_001,7.829,1107.62585,60.0
2026-03-01 16:09:00+00:00,DMU50_001,15.665,1107.88693,60.0
2026-03-01 16:10:00+00:00,DMU50_001,14.98,1108.1366,60.0
2026-03-01 16:11:00+00:00,DMU50_001,14.217,1108.37355,60.0
2026-03-01 16:12:00+00:00,DMU50_001,15.616,1108.63382,60.0
2026-03-01 16:13:00+00:00,DMU50_001,15.11,1108.88565,60.0
2026-03-01 16:14:00+00:00,DMU50_001,15.558,1109.14495,60.0
2026-03-01 16:15:00+00:00,DMU50_001,15.286,1109.39972,60.0
2026-03-01 16:16:00+00:00,DMU50_001,16.196,1109.66965,60.0
2026-03-01 16:17:00+00:00,DMU50_001,14.845,1109.91707,60.0
2026-03-01 16:18:00+00:00,DMU50_001,15.008,1110.1672,60.0
2026-03-01 16:19:00+00:00,DMU50_001,9.288,1110.322,60.0
2026-03-01 16:20:00+00:00,DMU50_001,8.878,1110.46997,60.0
2026-03-01 16:21:00+00:00,DMU50_001,9.321,1110.62532,60.0
2026-03-01 16:22:00+00:00,DMU50_001,3.611,1110.6855,60.0
2026-03-01 16:23:00+00:00,DMU50_001,4.185,1110.75525,60.0
2026-03-01 16:24:00+00:00,DMU50_001,8.959,1110.90457,60.0
2026-03-01 16:25:00+00:00,DMU50_001,8.944,1111.05364,60.0
2026-03-01 16:26:00+00:00,DMU50_001,8.649,1111.19779,60.0
2026-03-01 16:27:00+00:00,DMU50_001,9.362,1111.35382,60.0
2026-03-01 16:28:00+00:00,DMU50_001,8.798,1111.50045,60.0
2026-03-01 16:29:00+00:00,DMU50_001,9.08,1111.65178,60.0
2026-03-01 16:30:00+00:00,DMU50_001,8.985,1111.80153,60.0
2026-03-01 16:31:00+00:00,DMU50_001,9.2,1111.95486,60.0
2026-03-01 16:32:00+00:00,DMU50_001,3.786,1112.01796,60.0
2026-03-01 16:33:00+00:00,DMU50_001,3.539,1112.07694,60.0
2026-03-01 16:34:00+00:00,DMU50_001,3.668,1112.13807,60.0
2026-03-01 16:35:00+00:00,DMU50_001,3.529,1112.19689,60.0
2026-03-01 16:36:00+00:00,DMU50_001,8.798,1112.34352,60.0
2026-03-01 16:37:00+00:00,DMU50_001,8.943,1112.49257,60.0
2026-03-01 16:38:00+00:00,DMU50_001,8.887,1112.64069,60.0
2026-03-01 16:39:00+00:00,DMU50_001,9.227,1112.79447,60.0
2026-03-01 16:40:00+00:00,DMU50_001,9.043,1112.94519,60.0
2026-03-01 16:41:00+00:00,DMU50_001,8.682,1113.08989,60.0
2026-03-01 16:42:00+00:00,DMU50_001,8.911,1113.23841,60.0
2026-03-01 16:43:00+00:00,DMU50_001,7.542,1113.36411,60.0
2026-03-01 16:44:00+00:00,DMU50_001,7.945,1113.49653,60.0
2026-03-01 16:45:00+00:00,DMU50_001,9.001,1113.64655,60.0
2026-03-01 16:46:00+00:00,DMU50_001,9.723,1113.8086,60.0
2026-03-01 16:47:00+00:00,DMU50_001,9.539,1113.96758,60.0
2026-03-01 16:48:00+00:00,DMU50_001,8.586,1114.11068,60.0
2026-03-01 16:49:00+00:00,DMU50_001,9.081,1114.26203,60.0
2026-03-01 16:50:00+00:00,DMU50_001,9.088,1114.4135,60.0
2026-03-01 16:51:00+00:00,DMU50_001,8.908,1114.56197,60.0
2026-03-01 16:52:00+00:00,DMU50_001,8.933,1114.71085,60.0
2026-03-01 16:53:00+00:00,DMU50_001,8.858,1114.85848,60.0
2026-03-01 16:54:00+00:00,DMU50_001,4.575,1114.93473,60.0
2026-03-01 16:55:00+00:00,DMU50_001,4.117,1115.00335,60.0
2026-03-01 16:56:00+00:00,DMU50_001,4.268,1115.07448,60.0
2026-03-01 16:57:00+00:00,DMU50_001,3.694,1115.13605,60.0
2026-03-01 16:58:00+00:00,DMU50_001,15.412,1115.39292,60.0
2026-03-01 16:59:00+00:00,DMU50_001,15.592,1115.65279,60.0
2026-03-01 17:00:00+00:00,DMU50_001,14.474,1115.89402,60.0
2026-03-01 17:01:00+00:00,DMU50_001,14.744,1116.13975,60.0
2026-03-01 17:02:00+00:00,DMU50_001,15.226,1116.39352,60.0
2026-03-01 17:03:00+00:00,DMU50_001,15.01,1116.64369,60.0
2026-03-01 17:04:00+00:00,DMU50_001,9.187,1116.79681,60.0
2026-03-01 17:05:00+00:00,DMU50_001,8.885,1116.94489,60.0
2026-03-01 17:06:00+00:00,DMU50_001,9.745,1117.10731,60.0
2026-03-01 17:07:00+00:00,DMU50_001,8.732,1117.25284,60.0
2026-03-01 17:08:00+00:00,DMU50_001,10.077,1117.42079,60.0
2026-03-01 17:09:00+00:00,DMU50_001,9.497,1117.57907,60.0
2026-03-01 17:10:00+00:00,DMU50_001,9.333,1117.73462,60.0
2026-03-01 17:11:00+00:00,DMU50_001,3.992,1117.80115,60.0
2026-03-01 17:12:00+00:00,DMU50_001,4.382,1117.87418,60.0
2026-03-01 17:13:00+00:00,DMU50_001,3.621,1117.93453,60.0
2026-03-01 17:14:00+00:00,DMU50_001,3.076,1117.9858,60.0
2026-03-01 17:15:00+00:00,DMU50_001,14.298,1118.2241,60.0
2026-03-01 17:16:00+00:00,DMU50_001,15.179,1118.47708,60.0
2026-03-01 17:17:00+00:00,DMU50_001,14.933,1118.72596,60.0
2026-03-01 17:18:00+00:00,DMU50_001,14.742,1118.97166,60.0
2026-03-01 17:19:00+00:00,DMU50_001,15.539,1119.23064,60.0
2026-03-01 17:20:00+00:00,DMU50_001,14.558,1119.47327,60.0
2026-03-01 17:21:00+00:00,DMU50_001,14.772,1119.71947,60.0
2026-03-01 17:22:00+00:00,DMU50_001,14.676,1119.96407,60.0
2026-03-01 17:23:00+00:00,DMU50_001,15.255,1120.21832,60.0
2026-03-01 17:24:00+00:00,DMU50_001,8.312,1120.35685,60.0
2026-03-01 17:25:00+00:00,DMU50_001,8.801,1120.50353,60.0
2026-03-01 17:26:00+00:00,DMU50_001,8.311,1120.64205,60.0
2026-03-01 17:27:00+00:00,DMU50_001,8.875,1120.78997,60.0
2026-03-01 17:28:00+00:00,DMU50_001,3.645,1120.85072,60.0
2026-03-01 17:29:00+00:00,DMU50_001,3.648,1120.91152,60.0
2026-03-01 17:30:00+00:00,DMU50_001,3.354,1120.96742,60.0
2026-03-01 17:31:00+00:00,DMU50_001,3.607,1121.02754,60.0
2026-03-01 17:32:00+00:00,DMU50_001,3.463,1121.08526,60.0
2026-03-01 17:33:00+00:00,DMU50_001,4.472,1121.15979,60.0
2026-03-01 17:34:00+00:00,DMU50_001,4.174,1121.22936,60.0
2026-03-01 17:35:00+00:00,DMU50_001,3.605,1121.28944,60.0
2026-03-01 17:36:00+00:00,DMU50_001,8.268,1121.42724,60.0
2026-03-01 17:37:00+00:00,DMU50_001,7.862,1121.55827,60.0
2026-03-01 17:38:00+00:00,DMU50_001,4.145,1121.62735,60.0
2026-03-01 17:39:00+00:00,DMU50_001,4.267,1121.69847,60.0
2026-03-01 17:40:00+00:00,DMU50_001,3.915,1121.76372,60.0
2026-03-01 17:41:00+00:00,DMU50_001,4.215,1121.83397,60.0
2026-03-01 17:42:00+00:00,DMU50_001,15.267,1122.08842,60.0
2026-03-01 17:43:00+00:00,DMU50_001,15.182,1122.34145,60.0
2026-03-01 17:44:00+00:00,DMU50_001,14.701,1122.58647,60.0
2026-03-01 17:45:00+00:00,DMU50_001,15.496,1122.84474,60.0
2026-03-01 17:46:00+00:00,DMU50_001,14.501,1123.08642,60.0
2026-03-01 17:47:00+00:00,DMU50_001,14.687,1123.3312,60.0
2026-03-01 17:48:00+00:00,DMU50_001,14.932,1123.58007,60.0
2026-03-01 17:49:00+00:00,DMU50_001,4.259,1123.65105,60.0
2026-03-01 17:50:00+00:00,DMU50_001,4.135,1123.71997,60.0
2026-03-01 17:51:00+00:00,DMU50_001,4.446,1123.79407,60.0
2026-03-01 17:52:00+00:00,DMU50_001,4.259,1123.86505,60.0
2026-03-01 17:53:00+00:00,DMU50_001,15.038,1124.11568,60.0
2026-03-01 17:54:00+00:00,DMU50_001,15.13,1124.36785,60.0
2026-03-01 17:55:00+00:00,DMU50_001,15.366,1124.62395,60.0
2026-03-01 17:56:00+00:00,DMU50_001,15.12,1124.87595,60.0
2026-03-01 17:57:00+00:00,DMU50_001,14.095,1125.11087,60.0
2026-03-01 17:58:00+00:00,DMU50_001,15.545,1125.36995,60.0
2026-03-01 17:59:00+00:00,DMU50_001,15.06,1125.62095,60.0
2026-03-01 18:00:00+00:00,DMU50_001,15.342,1125.87665,60.0
2026-03-01 18:01:00+00:00,DMU50_001,8.838,1126.02395,60.0
2026-03-01 18:02:00+00:00,DMU50_001,8.269,1126.16177,60.0
2026-03-01 18:03:00+00:00,DMU50_001,7.316,1126.2837,60.0
2026-03-01 18:04:00+00:00,DMU50_001,14.528,1126.52583,60.0
2026-03-01 18:05:00+00:00,DMU50_001,15.259,1126.78015,60.0
2026-03-01 18:06:00+00:00,DMU50_001,15.649,1127.04097,60.0
2026-03-01 18:07:00+00:00,DMU50_001,15.151,1127.29349,60.0
2026-03-01 18:08:00+00:00,DMU50_001,14.474,1127.53472,60.0
2026-03-01 18:09:00+00:00,DMU50_001,14.608,1127.77819,60.0
2026-03-01 18:10:00+00:00,DMU50_001,15.68,1128.03952,60.0
2026-03-01 18:11:00+00:00,DMU50_001,8.476,1128.18079,60.0
2026-03-01 18:12:00+00:00,DMU50_001,8.631,1128.32464,60.0
